"","Submission.ID","Common.Name","Scientific.Name","Taxonomic.Order","Count","State.Province","County","Latitude","Longitude","Date","Time","Protocol","Duration..Min.","All.Obs.Reported","Distance.Traveled..km.","Area.Covered..ha.","Number.of.Observers","Breeding.Code","Species.Comments","Checklist.Comments","Location"
"1820","S39949296","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"10-16-2017","12:34 PM","eBird - Stationary Count",33,1,NA,NA,1,"","","",""
"1821","S40056660","Welcome Swallow","Hirundo neoxena",21515,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"10-22-2017","12:56 PM","eBird - Stationary Count",23,1,NA,NA,1,"","","",""
"1822","S40139076","Welcome Swallow","Hirundo neoxena",21515,"8","AU-NSW","Randwick",-33.9176858,151.2367878,"10-23-2017","02:10 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","",""
"1823","S40138880","Welcome Swallow","Hirundo neoxena",21515,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"10-27-2017","12:36 PM","eBird - Stationary Count",14,1,NA,NA,2,"","","",""
"1824","S40162559","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"10-28-2017","02:17 PM","eBird - Stationary Count",20,1,NA,NA,1,"","","",""
"1825","S40312853","Welcome Swallow","Hirundo neoxena",21515,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"11-05-2017","03:00 PM","eBird - Stationary Count",19,1,NA,NA,1,"","","",""
"1826","S40900326","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"12-04-2017","06:27 PM","eBird - Stationary Count",12,1,NA,NA,1,"","","",""
"1827","S41600657","Welcome Swallow","Hirundo neoxena",21515,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"01-04-2018","12:26 PM","eBird - Stationary Count",10,1,NA,NA,1,"","","",""
"1828","S42081042","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"01-19-2018","12:22 PM","eBird - Stationary Count",28,1,NA,NA,2,"","","",""
"1829","S43998709","Welcome Swallow","Hirundo neoxena",21515,"20","AU-NSW","Randwick",-33.9176858,151.2367878,"03-27-2018","03:00 PM","eBird - Stationary Count",35,1,NA,NA,2,"","","",""
"1830","S45475126","Welcome Swallow","Hirundo neoxena",21515,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"05-09-2018","12:43 PM","eBird - Stationary Count",18,1,NA,NA,2,"","","Lunch list",""
"1831","S46535398","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"06-14-2018","02:12 PM","eBird - Stationary Count",18,0,NA,NA,1,"","","",""
"1832","S46536481","Welcome Swallow","Hirundo neoxena",21515,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"06-14-2018","04:30 PM","eBird - Stationary Count",8,1,NA,NA,2,"","","",""
"1833","S46555145","Welcome Swallow","Hirundo neoxena",21515,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"06-15-2018","12:34 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","Sunny, good weather",""
"1834","S46651453","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"06-19-2018","12:37 PM","eBird - Stationary Count",16,1,NA,NA,2,"","","",""
"1835","S46780411","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"06-25-2018","03:32 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"1836","S46846155","Welcome Swallow","Hirundo neoxena",21515,"6","AU-NSW","Randwick",-33.9176858,151.2367878,"06-28-2018","12:55 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1837","S46978038","Welcome Swallow","Hirundo neoxena",21515,"10","AU-NSW","Randwick",-33.9176858,151.2367878,"07-04-2018","04:13 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"1838","S46998342","Welcome Swallow","Hirundo neoxena",21515,"10","AU-NSW","Randwick",-33.9176858,151.2367878,"07-05-2018","02:10 PM","eBird - Stationary Count",19,1,NA,NA,2,"","","",""
"1839","S47118101","Welcome Swallow","Hirundo neoxena",21515,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"07-06-2018","10:52 AM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"1840","S47118157","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"07-10-2018","12:45 PM","eBird - Stationary Count",15,1,NA,NA,2,"","","",""
"1841","S47143991","Welcome Swallow","Hirundo neoxena",21515,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"07-12-2018","01:33 PM","eBird - Stationary Count",18,1,NA,NA,3,"","","",""
"1842","S47471074","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"07-24-2018","02:50 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1843","S47471076","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"07-25-2018","11:24 AM","eBird - Stationary Count",9,1,NA,NA,2,"","","",""
"1844","S47471071","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"07-27-2018","02:00 PM","eBird - Stationary Count",14,1,NA,NA,2,"","","",""
"1845","S47535937","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"07-30-2018","01:59 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1846","S47554117","Welcome Swallow","Hirundo neoxena",21515,"5","AU-NSW","Randwick",-33.9176858,151.2367878,"07-31-2018","10:41 AM","eBird - Stationary Count",2,1,NA,NA,2,"","","",""
"1847","S47701279","Welcome Swallow","Hirundo neoxena",21515,"4","AU-NSW","Randwick",-33.9176858,151.2367878,"08-06-2018","02:30 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"1848","S47718955","Welcome Swallow","Hirundo neoxena",21515,"15","AU-NSW","Randwick",-33.9176858,151.2367878,"08-08-2018","02:00 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1849","S47737623","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"08-09-2018","04:46 PM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1850","S47835007","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"08-14-2018","11:48 AM","eBird - Stationary Count",1,1,NA,NA,2,"","","",""
"1851","S47837629","Welcome Swallow","Hirundo neoxena",21515,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"08-14-2018","04:00 PM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1852","S47899466","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"08-16-2018","09:17 AM","eBird - Stationary Count",10,1,NA,NA,2,"","","",""
"1853","S48382244","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"09-09-2018","01:35 PM","eBird - Stationary Count",13,1,NA,NA,1,"","","",""
"1854","S48511541","Welcome Swallow","Hirundo neoxena",21515,"3","AU-NSW","Randwick",-33.9176858,151.2367878,"09-15-2018","12:45 PM","eBird - Stationary Count",14,1,NA,NA,1,"","","",""
"1855","S48535704","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"09-16-2018","12:35 PM","eBird - Stationary Count",5,1,NA,NA,1,"","","",""
"1856","S48790829","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"09-27-2018","02:52 PM","eBird - Stationary Count",11,1,NA,NA,2,"","","",""
"1857","S48880061","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9176858,151.2367878,"10-02-2018","03:03 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1858","S42081035","Welcome Swallow","Hirundo neoxena",21515,"15","AU-NSW","Randwick",-33.8977058,151.2341452,"01-20-2018","08:50 AM","eBird - Traveling Count",120,1,3,NA,3,"","","Covered most of the park, including some of Kensington Ponds.",""
"1859","S47598669","Welcome Swallow","Hirundo neoxena",21515,"5","AU-NSW","Randwick",-33.8977058,151.2341452,"08-02-2018","02:52 PM","eBird - Traveling Count",84,1,3.58,NA,3,"","","",""
"1860","S47656790","Welcome Swallow","Hirundo neoxena",21515,"18","AU-NSW","Randwick",-33.8977058,151.2341452,"08-05-2018","08:16 AM","eBird - Traveling Count",196,1,5.52,NA,3,"","","",""
"1861","S47913102","Welcome Swallow","Hirundo neoxena",21515,"5","AU-NSW","Randwick",-33.8977058,151.2341452,"08-18-2018","10:32 AM","eBird - Traveling Count",124,1,4.75,NA,2,"","","",""
"1862","S48037565","Welcome Swallow","Hirundo neoxena",21515,"25","AU-NSW","Randwick",-33.8977058,151.2341452,"08-24-2018","04:27 PM","eBird - Traveling Count",72,1,5,NA,2,"","","Was getting dark and started to rain but first buff banded rail!",""
"1863","S48304612","Welcome Swallow","Hirundo neoxena",21515,"25","AU-NSW","Randwick",-33.8977058,151.2341452,"09-05-2018","04:38 PM","eBird - Traveling Count",73,1,3.347,NA,2,"","","",""
"1864","S48360609","Welcome Swallow","Hirundo neoxena",21515,"10","AU-NSW","Randwick",-33.8977058,151.2341452,"09-08-2018","04:12 PM","eBird - Traveling Count",67,1,4.11,NA,1,"","","",""
"1865","S48451818","Welcome Swallow","Hirundo neoxena",21515,"20","AU-NSW","Randwick",-33.8977058,151.2341452,"09-12-2018","04:46 PM","eBird - Traveling Count",60,1,3,NA,2,"","","",""
"1866","S48772483","Welcome Swallow","Hirundo neoxena",21515,"45","AU-NSW","Randwick",-33.8977058,151.2341452,"09-27-2018","04:46 PM","eBird - Traveling Count",70,1,2.5,NA,2,"","","",""
"1867","S48789620","Welcome Swallow","Hirundo neoxena",21515,"30","AU-NSW","Randwick",-33.8977058,151.2341452,"09-28-2018","07:47 AM","eBird - Traveling Count",75,1,3.2,NA,1,"","","",""
"1868","S48854501","Welcome Swallow","Hirundo neoxena",21515,"50","AU-NSW","Randwick",-33.8977058,151.2341452,"10-01-2018","09:38 AM","eBird - Traveling Count",102,1,5.38,NA,2,"","","",""
"1869","S48873741","Welcome Swallow","Hirundo neoxena",21515,"45","AU-NSW","Randwick",-33.8977058,151.2341452,"10-02-2018","06:34 AM","eBird - Traveling Count",137,1,6.64,NA,1,"","","",""
"1870","S48583804","Welcome Swallow","Hirundo neoxena",21515,"4","AU-NSW","Randwick",-33.9170242,151.2354102,"09-18-2018","01:48 PM","eBird - Stationary Count",10,1,NA,NA,1,"","","",""
"1871","S41488684","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9209633,151.2575769,"01-01-2018","04:36 PM","eBird - Stationary Count",25,1,NA,NA,2,"","","",""
"1872","S47592755","Welcome Swallow","Hirundo neoxena",21515,"4","AU-NSW","Randwick",-33.9032981,151.2276435,"08-02-2018","07:34 AM","eBird - Traveling Count",59,1,2.25,NA,1,"","","",""
"1873","S40205478","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Randwick",-33.9186877,151.2286379,"10-30-2017","04:49 PM","eBird - Traveling Count",12,1,0.25,NA,1,"","","",""
"1874","S48619763","Welcome Swallow","Hirundo neoxena",21515,"1","AU-NSW","Rockdale",-33.9617689,151.1561337,"09-20-2018","10:09 AM","eBird - Stationary Count",5,1,NA,NA,2,"","","",""
"1875","S41923241","Welcome Swallow","Hirundo neoxena",21515,"X","AU-NSW","Snowy River",-36.50501,148.30601,"01-12-2018","08:00 AM","eBird - Traveling Count",480,0,350,NA,3,"","","Driving from Thredbo to Wingello",""
"1876","S48642686","Welcome Swallow","Hirundo neoxena",21515,"6","AU-NSW","Sutherland Shire",-34.08179,151.05447,"09-20-2018","10:59 AM","eBird - Traveling Count",35,1,0.483,NA,3,"","","",""
"1877","S47511326","Welcome Swallow","Hirundo neoxena",21515,"2","AU-NSW","Sydney",-33.8672433,151.217737,"07-29-2018","01:52 PM","eBird - Traveling Count",54,1,2.74,NA,1,"","","",""
"1878","S48829943","Welcome Swallow","Hirundo neoxena",21515,"10","AU-NSW","Sydney",-33.8613206,151.2119395,"09-30-2018","12:29 PM","eBird - Stationary Count",7,1,NA,NA,1,"","","",""
"1879","S48746720","Welcome Swallow","Hirundo neoxena",21515,"5","AU-NSW","Warren",-30.8522271,147.4844794,"09-23-2018","06:27 PM","eBird - Casual Observation",NA,0,NA,NA,1,"","","drive to Macquarie marshes",""
"1880","S48747310","Welcome Swallow","Hirundo neoxena",21515,"30","AU-NSW","Warren",-30.8522271,147.4844794,"09-24-2018","07:21 AM","eBird - Casual Observation",NA,0,NA,NA,2,"","","",""
"1881","S43151896","Fairy Martin","Petrochelidon ariel",21576,"40","AU-NSW","Botany Bay",-33.9378058,151.2056923,"02-25-2018","06:49 AM","eBird - Traveling Count",118,1,4.62,NA,4,"","","",""
"1882","S47471078","Fairy Martin","Petrochelidon ariel",21576,"4","AU-NSW","Botany Bay",-33.9378058,151.2056923,"07-27-2018","07:42 AM","eBird - Traveling Count",85,1,0.8,NA,2,"","","",""
"1883","S47611818","Fairy Martin","Petrochelidon ariel",21576,"15","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-03-2018","07:18 AM","eBird - Traveling Count",94,1,3.22,NA,2,"","","",""
"1884","S47749968","Fairy Martin","Petrochelidon ariel",21576,"30","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-10-2018","07:15 AM","eBird - Traveling Count",90,1,2.65,NA,4,"","","",""
"1885","S47792959","Fairy Martin","Petrochelidon ariel",21576,"35","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"1886","S48893823","Fairy Martin","Petrochelidon ariel",21576,"60","AU-NSW","Botany Bay",-33.9378058,151.2056923,"10-03-2018","05:58 AM","eBird - Traveling Count",111,1,2.752,NA,4,"","","",""
"1887","S47718955","Fairy Martin","Petrochelidon ariel",21576,"1","AU-NSW","Randwick",-33.9176858,151.2367878,"08-08-2018","02:00 PM","eBird - Stationary Count",12,1,NA,NA,2,"","","",""
"1888","S42081035","Fairy Martin","Petrochelidon ariel",21576,"75","AU-NSW","Randwick",-33.8977058,151.2341452,"01-20-2018","08:50 AM","eBird - Traveling Count",120,1,3,NA,3,"","","Covered most of the park, including some of Kensington Ponds.",""
"1889","S47656790","Fairy Martin","Petrochelidon ariel",21576,"2","AU-NSW","Randwick",-33.8977058,151.2341452,"08-05-2018","08:16 AM","eBird - Traveling Count",196,1,5.52,NA,3,"","","",""
"1890","S48037565","Fairy Martin","Petrochelidon ariel",21576,"3","AU-NSW","Randwick",-33.8977058,151.2341452,"08-24-2018","04:27 PM","eBird - Traveling Count",72,1,5,NA,2,"","","Was getting dark and started to rain but first buff banded rail!",""
"1891","S48304612","Fairy Martin","Petrochelidon ariel",21576,"10","AU-NSW","Randwick",-33.8977058,151.2341452,"09-05-2018","04:38 PM","eBird - Traveling Count",73,1,3.347,NA,2,"","","",""
"1892","S48360609","Fairy Martin","Petrochelidon ariel",21576,"2","AU-NSW","Randwick",-33.8977058,151.2341452,"09-08-2018","04:12 PM","eBird - Traveling Count",67,1,4.11,NA,1,"","","",""
"1893","S48451818","Fairy Martin","Petrochelidon ariel",21576,"5","AU-NSW","Randwick",-33.8977058,151.2341452,"09-12-2018","04:46 PM","eBird - Traveling Count",60,1,3,NA,2,"","","",""
"1894","S48772483","Fairy Martin","Petrochelidon ariel",21576,"45","AU-NSW","Randwick",-33.8977058,151.2341452,"09-27-2018","04:46 PM","eBird - Traveling Count",70,1,2.5,NA,2,"","","",""
"1895","S48789620","Fairy Martin","Petrochelidon ariel",21576,"35","AU-NSW","Randwick",-33.8977058,151.2341452,"09-28-2018","07:47 AM","eBird - Traveling Count",75,1,3.2,NA,1,"","","",""
"1896","S48854501","Fairy Martin","Petrochelidon ariel",21576,"25","AU-NSW","Randwick",-33.8977058,151.2341452,"10-01-2018","09:38 AM","eBird - Traveling Count",102,1,5.38,NA,2,"","","",""
"1897","S48873741","Fairy Martin","Petrochelidon ariel",21576,"20","AU-NSW","Randwick",-33.8977058,151.2341452,"10-02-2018","06:34 AM","eBird - Traveling Count",137,1,6.64,NA,1,"","","",""
"1898","S47749968","Tree Martin","Petrochelidon nigricans",21577,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-10-2018","07:15 AM","eBird - Traveling Count",90,1,2.65,NA,4,"","","",""
"1899","S47792959","Tree Martin","Petrochelidon nigricans",21577,"3","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"1900","S45437230","Fairy/Tree Martin","Petrochelidon ariel/nigricans",21581,"2","AU-NSW","Randwick",-33.9070505,151.2224028,"05-08-2018","11:00 AM","eBird - Traveling Count",52,1,3.04,NA,1,"","","",""
"1901","S42508641","Japanese Tit","Parus minor",21942,"1","KR-11","",37.5514674,126.9877696,"02-05-2018","12:32 PM","eBird - Stationary Count",60,0,NA,NA,1,"","","",""
"1902","S42718634","Japanese Tit","Parus minor",21942,"1","JP-26","",35.0230235,135.7632788,"02-13-2018","09:20 AM","eBird - Traveling Count",20,1,1,NA,2,"","","",""
"1903","S42587185","Japanese Tit","Parus minor",21942,"1","JP-13","",35.676019,139.6993375,"02-07-2018","10:55 AM","eBird - Traveling Count",15,0,1,NA,2,"","","",""
"1904","S47792959","Red-whiskered Bulbul","Pycnonotus jocosus",23097,"4","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"1905","S42508641","Brown-eared Bulbul","Hypsipetes amaurotis",23308,"2","KR-11","",37.5514674,126.9877696,"02-05-2018","12:32 PM","eBird - Stationary Count",60,0,NA,NA,1,"","","",""
"1906","S42718634","Brown-eared Bulbul","Hypsipetes amaurotis",23308,"3","JP-26","",35.0230235,135.7632788,"02-13-2018","09:20 AM","eBird - Traveling Count",20,1,1,NA,2,"","","",""
"1907","S42718633","Brown-eared Bulbul","Hypsipetes amaurotis",23308,"2","JP-26","",35.0145327,135.7716072,"02-13-2018","08:40 AM","eBird - Traveling Count",35,1,0.8,NA,2,"","","",""
"1908","S42666901","Brown-eared Bulbul","Hypsipetes amaurotis",23308,"2","JP-14","",35.3167162,139.5357302,"02-11-2018","04:30 PM","eBird Random Location Count",1,0,0,NA,1,"","","",""
"1909","S43151896","Australian Reed Warbler","Acrocephalus australis",23996,"2","AU-NSW","Botany Bay",-33.9378058,151.2056923,"02-25-2018","06:49 AM","eBird - Traveling Count",118,1,4.62,NA,4,"","","",""
"1910","S43923623","Australian Reed Warbler","Acrocephalus australis",23996,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"03-25-2018","07:11 AM","eBird - Traveling Count",111,1,1.13,NA,2,"","","",""
"1911","S48893823","Australian Reed Warbler","Acrocephalus australis",23996,"8","AU-NSW","Botany Bay",-33.9378058,151.2056923,"10-03-2018","05:58 AM","eBird - Traveling Count",111,1,2.752,NA,4,"","","",""
"1912","S48873741","Australian Reed Warbler","Acrocephalus australis",23996,"1","AU-NSW","Randwick",-33.8977058,151.2341452,"10-02-2018","06:34 AM","eBird - Traveling Count",137,1,6.64,NA,1,"","","",""
"1913","S43151896","Little Grassbird","Megalurus gramineus",24053,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"02-25-2018","06:49 AM","eBird - Traveling Count",118,1,4.62,NA,4,"","","",""
"1914","S47471078","Little Grassbird","Megalurus gramineus",24053,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"07-27-2018","07:42 AM","eBird - Traveling Count",85,1,0.8,NA,2,"","","",""
"1915","S47749968","Little Grassbird","Megalurus gramineus",24053,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-10-2018","07:15 AM","eBird - Traveling Count",90,1,2.65,NA,4,"","","",""
"1916","S47792959","Little Grassbird","Megalurus gramineus",24053,"1","AU-NSW","Botany Bay",-33.9378058,151.2056923,"08-12-2018","07:05 AM","eBird - Traveling Count",194,1,5.77,NA,3,"","","",""
"1917","S48893823","Little Grassbird","Megalurus gramineus",24053,"3","AU-NSW","Botany Bay",-33.9378058,151.2056923,"10-03-2018","05:58 AM","eBird - Traveling Count",111,1,2.752,NA,4,"","","",""
"1918","S43923623","Golden-headed Cisticola","Cisticola exilis",24906,"2","AU-NSW","Botany Bay",-33.9378058,151.2056923,"03-25-2018","07:11 AM","eBird - Traveling Count",111,1,1.13,NA,2,"","","",""
"1919","S43151896","Silver-eye","Zosterops lateralis",25487,"3","AU-NSW","Botany Bay",-33.9378058,151.2056923,"02-25-2018","06:49 AM","eBird - Traveling Count",118,1,4.62,NA,4,"","","",""
"1920","S43923623","Silver-eye","Zosterops lateralis",25487,"15","AU-NSW","Botany Bay",-33.9378058,151.2056923,"03-25-2018","07:11 AM","eBird - Traveling Count",111,1,1.13,NA,2,"","","",""
"1921","S47471078","Silver-eye","Zosterops lateralis",25487,"15","AU-NSW","Botany Bay",-33.9378058,151.2056923,"07-27-2018","07:42 AM","eBird - Traveling Count",85,1,0.8,NA,2,"","","",""
